Simulation:,Air Resistance
Trajectory,X,Y
Angle 47,11336.7124715802,7792.08148958123
Angle 47,11363.8906018316,7795.67686876056
Angle 47,11391.0389286387,7799.17030525944
Angle 47,11418.1575311001,7802.56191684066
Angle 47,11445.2464876495,7805.85182073015
Angle 47,11472.3058760593,7809.04013362353
Angle 47,11499.3357734431,7812.12697169267
Angle 47,11526.3362562587,7815.11245059225
Angle 47,11553.3074003112,7817.9966854662
Angle 47,11580.2492807561,7820.77979095426
Angle 47,11607.1619721016,7823.46188119834
Angle 47,11634.0455482122,7826.04306984903
Angle 47,11660.9000823112,7828.52347007193
Angle 47,11687.7256469838,7830.90319455406
Angle 47,11714.5223141798,7833.18235551018
Angle 47,11741.2901552165,7835.36106468915
Angle 47,11768.029240782,7837.43943338017
Angle 47,11794.7396409373,7839.41757241909
Angle 47,11821.42142512,7841.29559219464
Angle 47,11848.0746621463,7843.07360265463
Angle 47,11874.6994202146,7844.75171331216
Angle 47,11901.295766908,7846.33003325178
Angle 47,11927.8637691969,7847.80867113562
Angle 47,11954.4034934425,7849.18773520951
Angle 47,11980.9150053988,7850.46733330908
Angle 47,12007.3983702161,7851.64757286577
Angle 47,12033.8536524434,7852.72856091293
Angle 47,12060.2809160315,7853.71040409178
Angle 47,12086.6802243354,7854.59320865742
Angle 47,12113.0516401177,7855.37708048478
Angle 47,12139.3952255508,7856.06212507455
Angle 47,12165.71104222,7856.64844755905
Angle 47,12191.9991511263,7857.13615270819
Angle 47,12218.259612689,7857.52534493524
Angle 47,12244.4924867489,7857.81612830269
Angle 47,12270.6978325705,7858.00860652806
Angle 47,12296.8757088451,7858.10288298965
Angle 47,12323.0261736937,7858.0990607323
Angle 47,12349.1492846696,7857.9972424731
Angle 47,12375.245098761,7857.79753060709
Angle 47,12401.3136723943,7857.50002721294
Angle 47,12427.3550614361,7857.10483405855
Angle 47,12453.3693211969,7856.61205260672
Angle 47,12479.356506433,7856.02178402065
Angle 47,12505.3166713498,7855.33412916961
Angle 47,12531.2498696044,7854.54918863438
Angle 47,12557.1561543083,7853.66706271278
Angle 47,12583.0355780303,7852.68785142516
Angle 47,12608.8881927991,7851.61165451985
Angle 47,12634.7140501064,7850.43857147856
Angle 47,12660.5132009092,7849.16870152178
Angle 47,12686.2856956328,7847.80214361416
Angle 47,12712.0315841736,7846.33899646983
Angle 47,12737.7509159019,7844.77935855772
Angle 47,12763.4437396644,7843.12332810682
Angle 47,12789.1101037873,7841.37100311148
Angle 47,12814.7500560789,7839.52248133657
Angle 47,12840.3636438323,7837.57786032272
Angle 47,12865.9509138282,7835.53723739148
Angle 47,12891.5119123378,7833.40070965044
Angle 47,12917.0466851255,7831.16837399835
Angle 47,12942.5552774517,7828.8403271302
Angle 47,12968.0377340753,7826.41666554226
Angle 47,12993.4940992568,7823.89748553711
Angle 47,13018.9244167611,7821.28288322862
Angle 47,13044.32872986,7818.57295454694
Angle 47,13069.7070813351,7815.76779524338
Angle 47,13095.0595134807,7812.86750089535
Angle 47,13120.3860681063,7809.87216691122
Angle 47,13145.6867865398,7806.78188853514
Angle 47,13170.9617096299,7803.59676085188
Angle 47,13196.2108777489,7800.31687879161
Angle 47,13221.4343307958,7796.94233713461
Angle 47,13246.6321081988,7793.473230516
Angle 47,13271.8042489183,7789.90965343047
Angle 47,13296.9507914493,7786.25170023688
Angle 47,13322.0717738247,7782.49946516288
Angle 47,13347.1672336179,7778.65304230957
Angle 47,13372.2372079453,7774.71252565596
Angle 47,13397.2817334695,7770.6780090636
Angle 47,13422.3008464021,7766.549586281
Angle 47,13447.294582506,7762.32735094812
Angle 47,13472.2629770987,7758.01139660081
Angle 47,13497.2060650552,7753.60181667519
Angle 47,13522.1238808103,7749.09870451204
Angle 47,13547.0164583616,7744.50215336111
Angle 47,13571.8838312725,7739.81225638544
Angle 47,13596.726032675,7735.02910666562
Angle 47,13621.5430952722,7730.15279720401
Angle 47,13646.3350513414,7725.18342092899
Angle 47,13671.1019327367,7720.12107069906
Angle 47,13695.8437708922,7714.96583930703
Angle 47,13720.5605968243,7709.71781948409
Angle 47,13745.2524411349,7704.37710390392
Angle 47,13769.919334014,7698.94378518665
Angle 47,13794.5613052428,7693.41795590294
Angle 47,13819.178384196,7687.79970857789
Angle 47,13843.7705998453,7682.08913569501
Angle 47,13868.3379807617,7676.28632970009
Angle 47,13892.8805551186,7670.39138300507
Angle 47,13917.3983506943,7664.40438799188
Angle 47,13941.8913948753,7658.32543701623
Angle 47,13966.3597146588,7652.15462241135
Angle 47,13990.8033366555,7645.89203649176
Angle 47,14015.2222870926,7639.53777155691
Angle 47,14039.6165918166,7633.09191989486
Angle 47,14063.9862762959,7626.5545737859
Angle 47,14088.3313656241,7619.92582550614
Angle 47,14112.6518845223,7613.20576733106
Angle 47,14136.9478573422,7606.39449153898
Angle 47,14161.2193080688,7599.49209041463
Angle 47,14185.4662603235,7592.4986562525
Angle 47,14209.6887373665,7585.4142813603
Angle 47,14233.8867621001,7578.23905806235
Angle 47,14258.060357071,7570.97307870284
Angle 47,14282.2095444737,7563.61643564924
Angle 47,14306.3343461528,7556.16922129547
Angle 47,14330.434783606,7548.63152806518
Angle 47,14354.5108779871,7541.00344841494
Angle 47,14378.5626501086,7533.28507483739
Angle 47,14402.5901204446,7525.47649986437
Angle 47,14426.5933091336,7517.57781607
Angle 47,14450.5722359814,7509.58911607375
Angle 47,14474.5269204635,7501.51049254343
Angle 47,14498.4573817287,7493.34203819817
Angle 47,14522.3636386011,7485.08384581141
Angle 47,14546.2457095833,7476.73600821374
Angle 47,14570.1036128591,7468.29861829583
Angle 47,14593.9373662965,7459.77176901122
Angle 47,14617.7469874502,7451.15555337916
Angle 47,14641.5324935646,7442.45006448735
Angle 47,14665.2939015763,7433.65539549466
Angle 47,14689.0312281174,7424.77163963385
Angle 47,14712.7444895177,7415.79889021423
Angle 47,14736.4337018079,7406.73724062421
Angle 47,14760.0988807223,7397.58678433399
Angle 47,14783.7400417014,7388.34761489803
Angle 47,14807.3571998947,7379.01982595758
Angle 47,14830.9503701636,7369.60351124319
Angle 47,14854.5195670842,7360.0987645771
Angle 47,14878.0648049498,7350.50567987569
Angle 47,14901.5860977739,7340.82435115183
Angle 47,14925.0834592926,7331.0548725172
Angle 47,14948.556902968,7321.19733818461
Angle 47,14972.00644199,7311.25184247028
Angle 47,14995.4320892801,7301.21847979601
Angle 47,15018.8338574932,7291.09734469143
Angle 47,15042.2117590207,7280.88853179612
Angle 47,15065.5658059933,7270.59213586177
Angle 47,15088.8960102837,7260.20825175421
Angle 47,15112.202383509,7249.73697445551
Angle 47,15135.4849370337,7239.17839906599
Angle 47,15158.7436819725,7228.53262080618
Angle 47,15181.9786291925,7217.79973501878
Angle 47,15205.1897893162,7206.97983717056
Angle 47,15228.3771727243,7196.07302285428
Angle 47,15251.540789558,7185.07938779047
Angle 47,15274.680649722,7173.99902782928
Angle 47,15297.7967628871,7162.83203895225
Angle 47,15320.8891384923,7151.57851727403
Angle 47,15343.9577857485,7140.23855904411
Angle 47,15367.00271364,7128.81226064847
Angle 47,15390.0239309279,7117.29971861126
Angle 47,15413.0214461524,7105.70102959633
Angle 47,15435.9952676354,7094.01629040886
Angle 47,15458.9454034832,7082.2455979969
Angle 47,15481.871861589,7070.38904945284
Angle 47,15504.7746496355,7058.44674201488
Angle 47,15527.6537750977,7046.41877306851
Angle 47,15550.509245245,7034.30524014787
Angle 47,15573.3410671441,7022.10624093714
Angle 47,15596.1492476615,7009.82187327188
Angle 47,15618.933793466,6997.45223514035
Angle 47,15641.6947110312,6984.99742468475
Angle 47,15664.4320066381,6972.45754020247
Angle 47,15687.1456863775,6959.83268014735
Angle 47,15709.8357561527,6947.12294313078
Angle 47,15732.5022216816,6934.3284279229
Angle 47,15755.1450884997,6921.4492334537
Angle 47,15777.7643619623,6908.48545881412
Angle 47,15800.3600472468,6895.43720325705
Angle 47,15822.9321493555,6882.30456619841
Angle 47,15845.4806731179,6869.08764721812
Angle 47,15868.005623193,6855.78654606105
Angle 47,15890.5070040718,6842.40136263794
Angle 47,15912.98482008,6828.93219702635
Angle 47,15935.43907538,6815.37914947146
Angle 47,15957.8697739734,6801.74232038696
Angle 47,15980.2769197037,6788.02181035584
Angle 47,16002.660516258,6774.21772013114
Angle 47,16025.0205671701,6760.33015063677
Angle 47,16047.3570758224,6746.35920296817
Angle 47,16069.6700454485,6732.30497839302
Angle 47,16091.9594791352,6718.16757835189
Angle 47,16114.2253798251,6703.94710445893
Angle 47,16136.4677503189,6689.64365850238
Angle 47,16158.6865932775,6675.25734244523
Angle 47,16180.8819112245,6660.78825842573
Angle 47,16203.0537065483,6646.23650875793
Angle 47,16225.2019815045,6631.60219593215
Angle 47,16247.326738218,6616.88542261546
Angle 47,16269.4279786854,6602.08629165212
Angle 47,16291.5057047773,6587.204906064
Angle 47,16313.5599182401,6572.24136905094
Angle 47,16335.5906206987,6557.19578399112
Angle 47,16357.5978136584,6542.06825444142
Angle 47,16379.581498507,6526.85888413767
Angle 47,16401.5416765174,6511.56777699498
Angle 47,16423.4783488494,6496.19503710795
Angle 47,16445.3915165517,6480.74076875096
Angle 47,16467.2811805646,6465.20507637829
Angle 47,16489.1473417215,6449.58806462437
Angle 47,16510.9900007515,6433.8898383039
Angle 47,16532.8091582811,6418.11050241196
Angle 47,16554.6048148366,6402.25016212417
Angle 47,16576.376970846,6386.30892279671
Angle 47,16598.1256266411,6370.2868899664
Angle 47,16619.8507824596,6354.18416935074
Angle 47,16641.552438447,6338.00086684789
Angle 47,16663.2305946586,6321.7370885367
Angle 47,16684.8852510619,6305.39294067661
Angle 47,16706.5164075382,6288.96852970763
Angle 47,16728.1240638845,6272.46396225024
Angle 47,16749.708219816,6255.87934510531
Angle 47,16771.2688749675,6239.2147852539
Angle 47,16792.8060288955,6222.4703898572
Angle 47,16814.3196810805,6205.64626625627
Angle 47,16835.8098309285,6188.74252197191
Angle 47,16857.2764777728,6171.75926470439
Angle 47,16878.7196208765,6154.69660233325
Angle 47,16900.1392594339,6137.55464291703
Angle 47,16921.5353925724,6120.33349469298
Angle 47,16942.9080193544,6103.03326607676
Angle 47,16964.2571387794,6085.65406566212
Angle 47,16985.5827497855,6068.19600222056
Angle 47,17006.8848512514,6050.65918470099
Angle 47,17028.1634419979,6033.04372222928
Angle 47,17049.4185207903,6015.34972410795
Angle 47,17070.6500863396,5997.57729981568
Angle 47,17091.8581373046,5979.72655900689
Angle 47,17113.0426722935,5961.79761151129
Angle 47,17134.2036898656,5943.79056733342
Angle 47,17155.3411885332,5925.70553665209
Angle 47,17176.4551667632,5907.54262981994
Angle 47,17197.5456229789,5889.30195736286
Angle 47,17218.6125555615,5870.98362997946
Angle 47,17239.655962852,5852.5877585405
Angle 47,17260.6758431528,5834.11445408829
Angle 47,17281.6721947292,5815.56382783611
Angle 47,17302.6450158111,5796.93599116759
Angle 47,17323.5943045949,5778.23105563604
Angle 47,17344.5200592447,5759.44913296385
Angle 47,17365.4222778942,5740.59033504177
Angle 47,17386.3009586482,5721.65477392825
Angle 47,17407.1560995839,5702.64256184876
Angle 47,17427.9876987531,5683.55381119502
Angle 47,17448.7957541831,5664.38863452433
Angle 47,17469.5802638785,5645.14714455875
Angle 47,17490.3412258229,5625.82945418441
Angle 47,17511.0786379801,5606.43567645068
Angle 47,17531.7924982957,5586.96592456942
Angle 47,17552.4828046987,5567.42031191412
Angle 47,17573.1495551029,5547.79895201913
Angle 47,17593.7927474082,5528.1019585788
Angle 47,17614.4123795024,5508.32944544664
Angle 47,17635.0084492622,5488.48152663442
Angle 47,17655.5809545551,5468.55831631136
Angle 47,17676.1298932404,5448.5599288032
Angle 47,17696.6552631707,5428.48647859129
Angle 47,17717.1570621936,5408.33808031168
Angle 47,17737.6352881524,5388.11484875422
Angle 47,17758.0899388884,5367.81689886158
Angle 47,17778.5210122411,5347.44434572833
Angle 47,17798.9285060508,5326.99730459992
Angle 47,17819.3124181587,5306.47589087178
Angle 47,17839.6727464091,5285.88022008827
Angle 47,17860.0094886504,5265.21040794171
Angle 47,17880.3226427362,5244.46657027134
Angle 47,17900.6122065268,5223.64882306234
Angle 47,17920.8781778905,5202.75728244473
Angle 47,17941.1205547046,5181.7920646924
Angle 47,17961.3393348568,5160.753286222
Angle 47,17981.5345162465,5139.6410635919
Angle 47,18001.706096786,5118.45551350109
Angle 47,18021.8540744012,5097.19675278811
Angle 47,18041.9784470338,5075.86489842995
Angle 47,18062.0792126414,5054.46006754096
Angle 47,18082.1563691994,5032.98237737169
Angle 47,18102.2099147018,5011.43194530781
Angle 47,18122.2398471625,4989.80888886895
Angle 47,18142.2461646163,4968.11332570755
Angle 47,18162.2288651203,4946.34537360774
Angle 47,18182.1879467545,4924.50515048414
Angle 47,18202.1234076233,4902.59277438071
Angle 47,18222.0352458566,4880.60836346958
Angle 47,18241.9234596105,4858.55203604985
Angle 47,18261.7880470689,4836.42391054637
Angle 47,18281.6290064439,4814.22410550859
Angle 47,18301.4463359775,4791.95273960933
Angle 47,18321.2400339421,4769.60993164353
Angle 47,18341.0100986419,4747.19580052707
Angle 47,18360.7565284135,4724.71046529551
Angle 47,18380.4793216274,4702.15404510286
Angle 47,18400.1784766883,4679.52665922032
Angle 47,18419.853992037,4656.82842703505
Angle 47,18439.5058661504,4634.0594680489
Angle 47,18459.134097543,4611.21990187713
Angle 47,18478.7386847677,4588.30984824716
Angle 47,18498.3196264168,4565.32942699728
Angle 47,18517.8769211228,4542.27875807534
Angle 47,18537.4105675593,4519.15796153751
Angle 47,18556.920564442,4495.96715754696
Angle 47,18576.4069105295,4472.70646637254
Angle 47,18595.8696046243,4449.37600838749
Angle 47,18615.3086455734,4425.97590406814
Angle 47,18634.7240322694,4402.50627399256
Angle 47,18654.1157636512,4378.96723883926
Angle 47,18673.4838387048,4355.35891938587
Angle 47,18692.8282564644,4331.68143650778
Angle 47,18712.1490160129,4307.93491117683
Angle 47,18731.4461164828,4284.11946445995
Angle 47,18750.7195570568,4260.23521751783
Angle 47,18769.9693369691,4236.28229160356
Angle 47,18789.1954555057,4212.26080806128
Angle 47,18808.3979120051,4188.17088832481
Angle 47,18827.5767058595,4164.01265391633
Angle 47,18846.7318365152,4139.78622644495
Angle 47,18865.8633034733,4115.4917276054
Angle 47,18884.9711062906,4091.12927917664
Angle 47,18904.0552445802,4066.69900302047
Angle 47,18923.1157180123,4042.20102108017
Angle 47,18942.1525263147,4017.63545537912
Angle 47,18961.1656692736,3993.0024280194
Angle 47,18980.1551467343,3968.30206118041
Angle 47,18999.1209586019,3943.5344771175
Angle 47,19018.0631048417,3918.69979816055
Angle 47,19036.9815854801,3893.79814671261
Angle 47,19055.8764006051,3868.82964524845
Angle 47,19074.7475503671,3843.79441631323
Angle 47,19093.5950349791,3818.69258252105
Angle 47,19112.4188547178,3793.52426655357
Angle 47,19131.219009924,3768.28959115861
Angle 47,19149.9955010029,3742.9886791487
Angle 47,19168.7483284252,3717.62165339976
Angle 47,19187.4774927272,3692.1886368496
Angle 47,19206.1829945117,3666.68975249658
Angle 47,19224.8648344484,3641.12512339815
Angle 47,19243.5230132743,3615.49487266947
Angle 47,19262.1575317944,3589.799123482
Angle 47,19280.7683908824,3564.03799906204
Angle 47,19299.3555914808,3538.21162268938
Angle 47,19317.9191346018,3512.32011769584
Angle 47,19336.4590213273,3486.36360746388
Angle 47,19354.9752528101,3460.34221542515
Angle 47,19373.4678302737,3434.25606505911
Angle 47,19391.9367550131,3408.10527989162
Angle 47,19410.3820283954,3381.88998349347
Angle 47,19428.8036518598,3355.610299479
Angle 47,19447.2016269185,3329.26635150471
Angle 47,19465.5759551569,3302.85826326779
Angle 47,19483.9266382341,3276.38615850472
Angle 47,19502.2536778834,3249.85016098987
Angle 47,19520.5570759123,3223.25039453407
Angle 47,19538.8368342037,3196.58698298323
Angle 47,19557.0929547154,3169.86005021684
Angle 47,19575.3254394813,3143.06972014666
Angle 47,19593.534290611,3116.21611671523
Angle 47,19611.7195102909,3089.2993638945
Angle 47,19629.8811007841,3062.3195856844
Angle 47,19648.0190644309,3035.27690611144
Angle 47,19666.1334036493,3008.17144922729
Angle 47,19684.224120935,2981.00333910738
Angle 47,19702.2912188621,2953.77269984949
Angle 47,19720.3347000831,2926.47965557234
Angle 47,19738.3545673295,2899.12433041422
Angle 47,19756.3508234121,2871.70684853152
Angle 47,19774.323471221,2844.2273340974
Angle 47,19792.2725137263,2816.68591130036
Angle 47,19810.1979539781,2789.08270434281
Angle 47,19828.0997951069,2761.41783743976
Angle 47,19845.9780403239,2733.69143481733
Angle 47,19863.8326929214,2705.90362071144
Angle 47,19881.6637562725,2678.05451936635
Angle 47,19899.4712338322,2650.14425503333
Angle 47,19917.2551291371,2622.17295196926
Angle 47,19935.0154458055,2594.14073443522
Angle 47,19952.7521875384,2566.04772669513
Angle 47,19970.4653581188,2537.89405301439
Angle 47,19988.1549614126,2509.67983765848
Angle 47,20005.8210013684,2481.40520489158
Angle 47,20023.4634820181,2453.07027897523
Angle 47,20041.0824074769,2424.67518416695
Angle 47,20058.6777819432,2396.22004471885
Angle 47,20076.2496096995,2367.70498487631
Angle 47,20093.7978951118,2339.1301288766
Angle 47,20111.3226426304,2310.49560094752
Angle 47,20128.8238567899,2281.80152530604
Angle 47,20146.3015422089,2253.04802615699
Angle 47,20163.7557035911,2224.23522769166
Angle 47,20181.1863457244,2195.36325408651
Angle 47,20198.593473482,2166.43222950177
Angle 47,20215.9770918219,2137.44227808015
Angle 47,20233.3372057872,2108.3935239455
Angle 47,20250.6738205064,2079.28609120146
Angle 47,20267.9869411934,2050.12010393015
Angle 47,20285.2765731476,2020.89568619084
Angle 47,20302.5427217539,1991.61296201862
Angle 47,20319.7853924832,1962.27205542311
Angle 47,20337.0045908922,1932.87309038714
Angle 47,20354.2003226234,1903.41619086542
Angle 47,20371.3725934055,1873.90148078325
Angle 47,20388.5214090532,1844.32908403523
Angle 47,20405.6467754676,1814.69912448396
